time,pressure
2022-08-03 23:00:00,1.3117068965517242
2022-08-04 00:00:00,1.3209999999999997
2022-08-04 01:00:00,1.340593220338983
2022-08-04 02:00:00,1.34653125
2022-08-04 03:00:00,
2022-08-04 04:00:00,
2022-08-04 05:00:00,
2022-08-04 06:00:00,
2022-08-04 07:00:00,1.2508723404255317
2022-08-04 08:00:00,1.2346101694915257
2022-08-04 09:00:00,1.259220338983051
2022-08-04 10:00:00,1.3113035714285712
2022-08-04 11:00:00,
2022-08-04 12:00:00,
2022-08-04 13:00:00,
2022-08-04 14:00:00,
2022-08-04 15:00:00,
2022-08-04 16:00:00,
2022-08-04 17:00:00,
2022-08-04 18:00:00,
2022-08-04 19:00:00,
2022-08-04 20:00:00,
2022-08-04 21:00:00,1.262
2022-08-04 22:00:00,1.3290677966101694
2022-08-04 23:00:00,1.3441016949152542
2022-08-05 00:00:00,1.3516610169491525
2022-08-05 01:00:00,1.3607592592592592
2022-08-05 02:00:00,
2022-08-05 03:00:00,
2022-08-05 04:00:00,
2022-08-05 05:00:00,
2022-08-05 06:00:00,
2022-08-05 07:00:00,1.2386875
2022-08-05 08:00:00,1.219796610169492
2022-08-05 09:00:00,1.232050847457627
2022-08-05 10:00:00,1.2529655172413792
2022-08-05 11:00:00,1.2702881355932207
2022-08-05 12:00:00,1.2789999999999997
2022-08-05 13:00:00,1.2816610169491525
2022-08-05 14:00:00,1.299898305084746
2022-08-05 15:00:00,1.2965254237288137
2022-08-05 16:00:00,1.3058474576271184
2022-08-05 17:00:00,1.301
2022-08-05 18:00:00,1.2987758620689656
2022-08-05 19:00:00,1.2902372881355935
2022-08-05 20:00:00,1.3122711864406778
2022-08-05 21:00:00,1.3523728813559321
2022-08-05 22:00:00,1.2622881355932203
2022-08-05 23:00:00,1.1802711864406779
2022-08-06 00:00:00,1.18998
2022-08-06 01:00:00,
2022-08-06 02:00:00,
2022-08-06 03:00:00,
2022-08-06 04:00:00,
2022-08-06 05:00:00,
2022-08-06 06:00:00,1.3587777777777779
2022-08-06 07:00:00,1.340385964912281
2022-08-06 08:00:00,1.3018245614035087
2022-08-06 09:00:00,1.2683275862068966
2022-08-06 10:00:00,1.2865084745762714
2022-08-06 11:00:00,1.2847288135593224
2022-08-06 12:00:00,1.270169491525424
2022-08-06 13:00:00,1.2733728813559326
2022-08-06 14:00:00,1.2927288135593218
2022-08-06 15:00:00,1.3105932203389832
2022-08-06 16:00:00,1.3050169491525423
2022-08-06 17:00:00,1.316135593220339
2022-08-06 18:00:00,1.3001525423728817
2022-08-06 19:00:00,1.296576271186441
2022-08-06 20:00:00,1.2753050847457625
2022-08-06 21:00:00,1.2859298245614035
2022-08-06 22:00:00,1.300206896551724
2022-08-06 23:00:00,1.3093050847457623
2022-08-07 00:00:00,1.3191355932203388
2022-08-07 01:00:00,1.3382777777777777
2022-08-07 02:00:00,
2022-08-07 03:00:00,
2022-08-07 04:00:00,
2022-08-07 05:00:00,
2022-08-07 06:00:00,1.3152941176470587
2022-08-07 07:00:00,1.297050847457627
2022-08-07 08:00:00,1.2593898305084745
2022-08-07 09:00:00,1.2397966101694915
2022-08-07 10:00:00,1.256050847457627
2022-08-07 11:00:00,1.2524237288135593
2022-08-07 12:00:00,1.2805084745762714
2022-08-07 13:00:00,1.286779661016949
2022-08-07 14:00:00,1.322881355932203
2022-08-07 15:00:00,1.331830508474576
2022-08-07 16:00:00,1.3439152542372883
2022-08-07 17:00:00,1.347310344827586
2022-08-07 18:00:00,1.3466779661016948
2022-08-07 19:00:00,1.3308666666666666
2022-08-07 20:00:00,1.3404035087719297
2022-08-07 21:00:00,1.3500000000000003
2022-08-07 22:00:00,1.352898305084746
2022-08-07 23:00:00,1.3635084745762713
2022-08-08 00:00:00,2.406050847457627
2022-08-08 01:00:00,1.3661568627450982
2022-08-08 02:00:00,
2022-08-08 03:00:00,
2022-08-08 04:00:00,
2022-08-08 05:00:00,
2022-08-08 06:00:00,1.3435
2022-08-08 07:00:00,1.2771355932203388
2022-08-08 08:00:00,1.1950169491525422
2022-08-08 09:00:00,1.2001864406779665
2022-08-08 10:00:00,1.225406779661017
2022-08-08 11:00:00,1.0654406779661019
2022-08-08 12:00:00,1.2039152542372882
2022-08-08 13:00:00,1.1913728813559321
2022-08-08 14:00:00,1.191457627118644
2022-08-08 15:00:00,1.2067222222222223
2022-08-08 16:00:00,1.2034999999999998
2022-08-08 17:00:00,1.26674358974359
2022-08-08 18:00:00,1.259915254237288
2022-08-08 19:00:00,1.2616779661016948
2022-08-08 20:00:00,1.2567118644067796
2022-08-08 21:00:00,1.2585423728813563
2022-08-08 22:00:00,1.2798644067796612
2022-08-08 23:00:00,1.2711864406779658
2022-08-09 00:00:00,1.2471525423728815
2022-08-09 01:00:00,1.2498235294117648
2022-08-09 02:00:00,
2022-08-09 03:00:00,
2022-08-09 04:00:00,
2022-08-09 05:00:00,
2022-08-09 06:00:00,1.2815
2022-08-09 07:00:00,1.2732711864406778
2022-08-09 08:00:00,1.236135593220339
2022-08-09 09:00:00,1.1963728813559322
2022-08-09 10:00:00,1.186589285714286
2022-08-09 11:00:00,1.3253793103448275
2022-08-09 12:00:00,1.2924406779661017
2022-08-09 13:00:00,1.1681186440677969
2022-08-09 14:00:00,1.2052372881355933
2022-08-09 15:00:00,1.2178305084745766
2022-08-09 16:00:00,1.2190677966101697
2022-08-09 17:00:00,1.2236101694915253
2022-08-09 18:00:00,1.2148644067796608
2022-08-09 19:00:00,1.2077499999999999
2022-08-09 20:00:00,1.1973389830508474
2022-08-09 21:00:00,1.2015932203389832
2022-08-09 22:00:00,1.221508474576271
2022-08-09 23:00:00,1.231406779661017
2022-08-10 00:00:00,1.2505254237288137
2022-08-10 01:00:00,1.2476046511627907
2022-08-10 02:00:00,
2022-08-10 03:00:00,
2022-08-10 04:00:00,
2022-08-10 05:00:00,
2022-08-10 06:00:00,
2022-08-10 07:00:00,1.217362068965517
2022-08-10 08:00:00,1.187220338983051
2022-08-10 09:00:00,1.20771186440678
2022-08-10 10:00:00,1.1254406779661017
2022-08-10 11:00:00,1.1516610169491521
2022-08-10 12:00:00,1.2041166666666667
2022-08-10 13:00:00,1.1847966101694913
2022-08-10 14:00:00,1.1889661016949153
2022-08-10 15:00:00,1.1986610169491525
2022-08-10 16:00:00,1.202898305084746
2022-08-10 17:00:00,1.2009661016949151
2022-08-10 18:00:00,1.1880338983050849
2022-08-10 19:00:00,1.1987966101694916
2022-08-10 20:00:00,1.1832068965517242
2022-08-10 21:00:00,1.181779661016949
2022-08-10 22:00:00,1.1937413793103446
2022-08-10 23:00:00,1.227362068965517
2022-08-11 00:00:00,1.245542372881356
2022-08-11 01:00:00,1.2699583333333333
2022-08-11 02:00:00,
2022-08-11 03:00:00,
2022-08-11 04:00:00,
2022-08-11 05:00:00,
2022-08-11 06:00:00,1.2574444444444444
2022-08-11 07:00:00,1.2256610169491522
2022-08-11 08:00:00,1.1795932203389834
2022-08-11 09:00:00,1.1850677966101697
2022-08-11 10:00:00,1.1912203389830507
2022-08-11 11:00:00,1.4137796610169493
2022-08-11 12:00:00,1.4063220338983053
2022-08-11 13:00:00,1.4152166666666663
2022-08-11 14:00:00,1.4246949152542376
2022-08-11 15:00:00,1.4347457627118645
2022-08-11 16:00:00,1.4090508474576269
2022-08-11 17:00:00,1.4299152542372884
2022-08-11 18:00:00,1.4284237288135595
2022-08-11 19:00:00,1.4385
2022-08-11 20:00:00,1.4244137931034486
2022-08-11 21:00:00,1.4403559322033894
2022-08-11 22:00:00,1.4456101694915253
2022-08-11 23:00:00,1.4093333333333333
2022-08-12 00:00:00,1.4171186440677968
2022-08-12 01:00:00,1.4211470588235295
2022-08-12 02:00:00,
2022-08-12 03:00:00,
2022-08-12 04:00:00,
2022-08-12 05:00:00,
2022-08-12 06:00:00,1.3746666666666665
2022-08-12 07:00:00,1.3556511627906978
2022-08-12 08:00:00,1.3263898305084745
2022-08-12 09:00:00,1.3352033898305082
2022-08-12 10:00:00,1.3518474576271187
2022-08-12 11:00:00,1.3791355932203393
2022-08-12 12:00:00,1.3765254237288136
2022-08-12 13:00:00,1.3741034482758623
2022-08-12 14:00:00,1.3873157894736843
2022-08-12 15:00:00,1.3981016949152543
2022-08-12 16:00:00,1.4118135593220336
2022-08-12 17:00:00,1.4514067796610168
2022-08-12 18:00:00,1.4460338983050849
2022-08-12 19:00:00,1.4503448275862068
2022-08-12 20:00:00,1.4389830508474577
2022-08-12 21:00:00,1.442372881355932
2022-08-12 22:00:00,1.456293103448276
2022-08-12 23:00:00,1.4651525423728817
2022-08-13 00:00:00,1.4772727272727273
2022-08-13 01:00:00,
2022-08-13 02:00:00,
2022-08-13 03:00:00,
2022-08-13 04:00:00,
2022-08-13 05:00:00,
2022-08-13 06:00:00,1.4739999999999998
2022-08-13 07:00:00,1.4521186440677967
2022-08-13 08:00:00,1.4110338983050843
2022-08-13 09:00:00,1.3991694915254238
2022-08-13 10:00:00,1.4022542372881357
2022-08-13 11:00:00,1.3585084745762712
2022-08-13 12:00:00,1.336050847457627
2022-08-13 13:00:00,1.3288474576271188
2022-08-13 14:00:00,1.3401355932203387
2022-08-13 15:00:00,1.402576271186441
2022-08-13 16:00:00,1.2053389830508476
2022-08-13 17:00:00,1.4291694915254238
2022-08-13 18:00:00,1.437034482758621
2022-08-13 19:00:00,1.4313220338983053
2022-08-13 20:00:00,1.4291525423728815
2022-08-13 21:00:00,1.4317068965517241
2022-08-13 22:00:00,1.4368135593220337
2022-08-13 23:00:00,1.4496896551724139
2022-08-14 00:00:00,1.4637118644067795
2022-08-14 01:00:00,1.470846153846154
2022-08-14 02:00:00,
2022-08-14 03:00:00,
2022-08-14 04:00:00,
2022-08-14 05:00:00,
2022-08-14 06:00:00,1.3992222222222221
2022-08-14 07:00:00,1.3807966101694915
2022-08-14 08:00:00,1.3481525423728813
2022-08-14 09:00:00,1.323101694915254
2022-08-14 10:00:00,1.3358644067796608
2022-08-14 11:00:00,1.345271186440678
2022-08-14 12:00:00,1.32835593220339
2022-08-14 13:00:00,1.2396949152542371
2022-08-14 14:00:00,1.2243389830508473
2022-08-14 15:00:00,1.2338983050847459
2022-08-14 16:00:00,1.2292586206896552
2022-08-14 17:00:00,1.2412542372881354
2022-08-14 18:00:00,1.2306440677966102
2022-08-14 19:00:00,1.2330508474576272
2022-08-14 20:00:00,1.229050847457627
2022-08-14 21:00:00,1.240271186440678
2022-08-14 22:00:00,1.2545593220338984
2022-08-14 23:00:00,1.2582881355932205
2022-08-15 00:00:00,1.2678983050847457
2022-08-15 01:00:00,1.2502727272727274
2022-08-15 02:00:00,
2022-08-15 03:00:00,
2022-08-15 04:00:00,
2022-08-15 05:00:00,
2022-08-15 06:00:00,
2022-08-15 07:00:00,1.208509090909091
2022-08-15 08:00:00,1.155864406779661
2022-08-15 09:00:00,1.159842105263158
2022-08-15 10:00:00,1.1817627118644067
2022-08-15 11:00:00,1.180491525423729
2022-08-15 12:00:00,1.2068135593220342
2022-08-15 13:00:00,1.2128983050847457
2022-08-15 14:00:00,1.2307796610169492
2022-08-15 15:00:00,1.286135593220339
2022-08-15 16:00:00,1.4004237288135593
2022-08-15 17:00:00,1.4039830508474578
2022-08-15 18:00:00,1.395728813559322
2022-08-15 19:00:00,1.3988135593220339
2022-08-15 20:00:00,1.385728813559322
2022-08-15 21:00:00,1.419949152542373
2022-08-15 22:00:00,1.4419322033898303
2022-08-15 23:00:00,1.3485084745762712
2022-08-16 00:00:00,1.0843728813559321
2022-08-16 01:00:00,1.0870555555555557
2022-08-16 02:00:00,
2022-08-16 03:00:00,
2022-08-16 04:00:00,
2022-08-16 05:00:00,
2022-08-16 06:00:00,
2022-08-16 07:00:00,1.2356538461538462
2022-08-16 08:00:00,1.2003728813559322
2022-08-16 09:00:00,1.2823389830508471
2022-08-16 10:00:00,1.3415593220338982
2022-08-16 11:00:00,1.3819464285714285
2022-08-16 12:00:00,1.375298245614035
2022-08-16 13:00:00,1.3708135593220339
2022-08-16 14:00:00,1.383627118644068
2022-08-16 15:00:00,1.4129152542372885
2022-08-16 16:00:00,1.4291525423728813
2022-08-16 17:00:00,1.41471186440678
2022-08-16 18:00:00,1.4078275862068967
2022-08-16 19:00:00,1.4125438596491233
2022-08-16 20:00:00,1.3897796610169488
2022-08-16 21:00:00,1.3586101694915256
2022-08-16 22:00:00,1.3046610169491524
2022-08-16 23:00:00,1.0421525423728815
2022-08-17 00:00:00,0.9385178571428572
2022-08-17 01:00:00,
2022-08-17 02:00:00,
2022-08-17 03:00:00,
2022-08-17 04:00:00,
2022-08-17 05:00:00,
2022-08-17 06:00:00,
2022-08-17 07:00:00,1.0959166666666669
2022-08-17 08:00:00,1.0707777777777778
2022-08-17 09:00:00,1.0665762711864408
2022-08-17 10:00:00,1.0892881355932202
2022-08-17 11:00:00,1.115084745762712
2022-08-17 12:00:00,1.1275254237288135
2022-08-17 13:00:00,1.12464406779661
2022-08-17 14:00:00,1.134864406779661
2022-08-17 15:00:00,1.1409137931034483
2022-08-17 16:00:00,1.1489491525423732
2022-08-17 17:00:00,1.131719298245614
2022-08-17 18:00:00,1.0796610169491527
2022-08-17 19:00:00,1.0758135593220337
2022-08-17 20:00:00,1.072051724137931
2022-08-17 21:00:00,1.0818983050847457
2022-08-17 22:00:00,1.0929166666666665
2022-08-17 23:00:00,1.0982881355932201
2022-08-18 00:00:00,1.1084464285714284
2022-08-18 01:00:00,
2022-08-18 02:00:00,
2022-08-18 03:00:00,
2022-08-18 04:00:00,
2022-08-18 05:00:00,
2022-08-18 06:00:00,1.1846666666666668
2022-08-18 07:00:00,1.1455423728813559
2022-08-18 08:00:00,1.1106610169491524
2022-08-18 09:00:00,1.116305084745763
2022-08-18 10:00:00,1.1423898305084748
2022-08-18 11:00:00,1.1755423728813559
2022-08-18 12:00:00,1.1987627118644069
2022-08-18 13:00:00,1.2732881355932204
2022-08-18 14:00:00,1.1831186440677963
2022-08-18 15:00:00,1.202508474576271
2022-08-18 16:00:00,1.210898305084746
2022-08-18 17:00:00,1.2092711864406775
2022-08-18 18:00:00,1.196457627118644
2022-08-18 19:00:00,1.216457627118644
2022-08-18 20:00:00,1.2252033898305084
2022-08-18 21:00:00,1.2226206896551726
2022-08-18 22:00:00,1.2263220338983054
2022-08-18 23:00:00,1.1542033898305082
2022-08-19 00:00:00,0.4041607142857143
2022-08-19 01:00:00,
2022-08-19 02:00:00,
2022-08-19 03:00:00,
2022-08-19 04:00:00,
2022-08-19 05:00:00,
2022-08-19 06:00:00,
2022-08-19 07:00:00,0.9621379310344828
2022-08-19 08:00:00,0.9362542372881355
2022-08-19 09:00:00,0.9194821428571428
2022-08-19 10:00:00,0.9181525423728814
2022-08-19 11:00:00,0.9155762711864406
2022-08-19 12:00:00,0.9281694915254236
2022-08-19 13:00:00,0.9205084745762713
2022-08-19 14:00:00,0.9468135593220339
2022-08-19 15:00:00,0.9591355932203389
2022-08-19 16:00:00,0.9119137931034482
2022-08-19 17:00:00,0.9038983050847458
2022-08-19 18:00:00,0.9070338983050847
2022-08-19 19:00:00,0.9029830508474578
2022-08-19 20:00:00,0.8934237288135592
2022-08-19 21:00:00,0.8614745762711863
2022-08-19 22:00:00,0.8875593220338983
2022-08-19 23:00:00,0.8387586206896552
2022-08-20 00:00:00,0.1590338983050848
2022-08-20 01:00:00,0.06737037037037037
2022-08-20 02:00:00,
2022-08-20 03:00:00,
2022-08-20 04:00:00,
2022-08-20 05:00:00,
2022-08-20 06:00:00,1.058
2022-08-20 07:00:00,1.039949152542373
2022-08-20 08:00:00,1.0171525423728813
2022-08-20 09:00:00,0.9982033898305085
2022-08-20 10:00:00,0.6419491525423728
2022-08-20 11:00:00,0.45883050847457624
2022-08-20 12:00:00,0.9815862068965517
2022-08-20 13:00:00,1.004
2022-08-20 14:00:00,0.9811864406779662
2022-08-20 15:00:00,0.46455932203389827
2022-08-20 16:00:00,0.40344067796610167
2022-08-20 17:00:00,0.9487118644067797
2022-08-20 18:00:00,0.9531694915254239
2022-08-20 19:00:00,0.9483559322033899
2022-08-20 20:00:00,0.9443103448275864
2022-08-20 21:00:00,0.9514237288135592
2022-08-20 22:00:00,0.9645714285714286
2022-08-20 23:00:00,0.8639830508474576
2022-08-21 00:00:00,0.8164406779661016
2022-08-21 01:00:00,0.14770731707317072
2022-08-21 02:00:00,
2022-08-21 03:00:00,
2022-08-21 04:00:00,
2022-08-21 05:00:00,
2022-08-21 06:00:00,
2022-08-21 07:00:00,0.9566071428571429
2022-08-21 08:00:00,0.9363559322033898
2022-08-21 09:00:00,0.9104745762711863
2022-08-21 10:00:00,0.9161355932203389
2022-08-21 11:00:00,0.9257796610169493
2022-08-21 12:00:00,0.9154237288135593
2022-08-21 13:00:00,0.9118644067796609
2022-08-21 14:00:00,0.9220677966101695
2022-08-21 15:00:00,0.502406779661017
2022-08-21 16:00:00,0.44100000000000006
2022-08-21 17:00:00,0.9477796610169491
2022-08-21 18:00:00,0.955220338983051
2022-08-21 19:00:00,0.9521864406779661
2022-08-21 20:00:00,0.950491525423729
2022-08-21 21:00:00,0.9576271186440677
2022-08-21 22:00:00,0.9688644067796611
2022-08-21 23:00:00,0.9782372881355932
2022-08-22 00:00:00,0.2791578947368421
2022-08-22 01:00:00,0.061272727272727284
2022-08-22 02:00:00,
2022-08-22 03:00:00,
2022-08-22 04:00:00,
2022-08-22 05:00:00,
2022-08-22 06:00:00,
2022-08-22 07:00:00,0.9163050847457629
2022-08-22 08:00:00,0.8912711864406779
2022-08-22 09:00:00,0.9023559322033896
2022-08-22 10:00:00,1.0629322033898305
2022-08-22 11:00:00,1.1031016949152541
2022-08-22 12:00:00,1.0796440677966102
2022-08-22 13:00:00,1.0843050847457627
2022-08-22 14:00:00,1.1122033898305084
2022-08-22 15:00:00,0.5655593220338985
2022-08-22 16:00:00,0.4914576271186441
2022-08-22 17:00:00,1.0574745762711866
2022-08-22 18:00:00,1.0706779661016947
2022-08-22 19:00:00,1.053271186440678
2022-08-22 20:00:00,1.0878474576271187
2022-08-22 21:00:00,1.0934915254237287
2022-08-22 22:00:00,1.1218448275862067
2022-08-22 23:00:00,1.1293389830508478
2022-08-23 00:00:00,0.537
2022-08-23 01:00:00,0.09411538461538463
2022-08-23 02:00:00,
2022-08-23 03:00:00,
2022-08-23 04:00:00,
2022-08-23 05:00:00,
2022-08-23 06:00:00,1.15
2022-08-23 07:00:00,1.117406779661017
2022-08-23 08:00:00,1.0433389830508475
2022-08-23 09:00:00,0.6355172413793102
2022-08-23 10:00:00,1.0657457627118645
2022-08-23 11:00:00,1.0051525423728813
2022-08-23 12:00:00,1.0665762711864406
2022-08-23 13:00:00,1.0138135593220337
2022-08-23 14:00:00,1.0551724137931036
2022-08-23 15:00:00,0.787728813559322
2022-08-23 16:00:00,0.6426271186440677
2022-08-23 17:00:00,1.0973728813559323
2022-08-23 18:00:00,1.1002711864406782
2022-08-23 19:00:00,1.1165762711864404
2022-08-23 20:00:00,1.1026101694915253
2022-08-23 21:00:00,1.113372881355932
2022-08-23 22:00:00,1.1240508474576272
2022-08-23 23:00:00,1.137457627118644
2022-08-24 00:00:00,0.3763220338983051
2022-08-24 01:00:00,0.13672727272727273
2022-08-24 02:00:00,
2022-08-24 03:00:00,
2022-08-24 04:00:00,
2022-08-24 05:00:00,
2022-08-24 06:00:00,
2022-08-24 07:00:00,1.0197999999999998
2022-08-24 08:00:00,0.9883728813559324
2022-08-24 09:00:00,0.9787627118644067
2022-08-24 10:00:00,1.2015423728813561
2022-08-24 11:00:00,1.3819661016949152
2022-08-24 12:00:00,1.1528644067796612
2022-08-24 13:00:00,1.2767966101694916
2022-08-24 14:00:00,1.3973559322033897
2022-08-24 15:00:00,0.5882372881355934
2022-08-24 16:00:00,0.49267796610169495
2022-08-24 17:00:00,1.0491694915254235
2022-08-24 18:00:00,1.036457627118644
2022-08-24 19:00:00,1.038050847457627
2022-08-24 20:00:00,1.1257118644067796
2022-08-24 21:00:00,1.1238983050847455
2022-08-24 22:00:00,1.1449661016949153
2022-08-24 23:00:00,1.1487457627118642
2022-08-25 00:00:00,0.3353454545454545
2022-08-25 01:00:00,
2022-08-25 02:00:00,
2022-08-25 03:00:00,
2022-08-25 04:00:00,
2022-08-25 05:00:00,
2022-08-25 06:00:00,1.137
2022-08-25 07:00:00,1.1112372881355932
2022-08-25 08:00:00,1.0630508474576272
2022-08-25 09:00:00,1.0651355932203388
2022-08-25 10:00:00,1.094677966101695
2022-08-25 11:00:00,1.114593220338983
2022-08-25 12:00:00,1.1005762711864406
2022-08-25 13:00:00,1.1200508474576272
2022-08-25 14:00:00,1.134220338983051
2022-08-25 15:00:00,0.5753559322033899
2022-08-25 16:00:00,0.578457627118644
2022-08-25 17:00:00,1.4079491525423729
2022-08-25 18:00:00,1.3576949152542375
2022-08-25 19:00:00,1.225135593220339
2022-08-25 20:00:00,1.206457627118644
2022-08-25 21:00:00,1.2186271186440678
2022-08-25 22:00:00,1.239271186440678
2022-08-25 23:00:00,1.2471228070175437
2022-08-26 00:00:00,0.8544915254237287
2022-08-26 01:00:00,0.23600000000000002
2022-08-26 02:00:00,
2022-08-26 03:00:00,
2022-08-26 04:00:00,
2022-08-26 05:00:00,
2022-08-26 06:00:00,
2022-08-26 07:00:00,1.1927894736842106
2022-08-26 08:00:00,1.1584576271186442
2022-08-26 09:00:00,1.3052542372881357
2022-08-26 10:00:00,1.3040338983050848
2022-08-26 11:00:00,1.3672203389830508
2022-08-26 12:00:00,1.3770677966101694
2022-08-26 13:00:00,1.3752203389830508
2022-08-26 14:00:00,1.389542372881356
2022-08-26 15:00:00,1.1886101694915254
2022-08-26 16:00:00,0.31054999999999994
2022-08-26 17:00:00,1.0986206896551722
2022-08-26 18:00:00,1.3135833333333335
2022-08-26 19:00:00,1.3797288135593215
2022-08-26 20:00:00,1.3792033898305083
2022-08-26 21:00:00,1.384508474576271
2022-08-26 22:00:00,1.3850338983050847
2022-08-26 23:00:00,1.3966101694915256
2022-08-27 00:00:00,0.3677288135593221
2022-08-27 01:00:00,0.10834999999999999
2022-08-27 02:00:00,
2022-08-27 03:00:00,
2022-08-27 04:00:00,
2022-08-27 05:00:00,
2022-08-27 06:00:00,1.1626666666666667
2022-08-27 07:00:00,1.1371016949152541
2022-08-27 08:00:00,1.1087457627118646
2022-08-27 09:00:00,1.0848305084745762
2022-08-27 10:00:00,1.1008474576271188
2022-08-27 11:00:00,1.1182372881355933
2022-08-27 12:00:00,1.1047457627118642
2022-08-27 13:00:00,1.1175084745762713
2022-08-27 14:00:00,1.131779661016949
2022-08-27 15:00:00,0.544542372881356
2022-08-27 16:00:00,0.3019661016949152
2022-08-27 17:00:00,1.1199491525423728
2022-08-27 18:00:00,1.1300508474576272
2022-08-27 19:00:00,1.1329830508474577
2022-08-27 20:00:00,1.1271694915254238
2022-08-27 21:00:00,1.0670677966101696
2022-08-27 22:00:00,0.770406779661017
2022-08-27 23:00:00,0.838448275862069
2022-08-28 00:00:00,0.16559322033898305
2022-08-28 01:00:00,0.07370588235294118
2022-08-28 02:00:00,
2022-08-28 03:00:00,
2022-08-28 04:00:00,
2022-08-28 05:00:00,
2022-08-28 06:00:00,1.043
2022-08-28 07:00:00,1.0216271186440677
2022-08-28 08:00:00,1.004145454545455
2022-08-28 09:00:00,0.9791525423728814
2022-08-28 10:00:00,0.9909152542372882
2022-08-28 11:00:00,1.0098474576271186
2022-08-28 12:00:00,0.9977118644067797
2022-08-28 13:00:00,0.9952203389830511
2022-08-28 14:00:00,1.0343728813559323
2022-08-28 15:00:00,0.5230169491525424
2022-08-28 16:00:00,0.5152542372881356
2022-08-28 17:00:00,1.0437966101694915
2022-08-28 18:00:00,1.0077457627118642
2022-08-28 19:00:00,1.0217627118644068
2022-08-28 20:00:00,1.0244745762711864
2022-08-28 21:00:00,1.025706896551724
2022-08-28 22:00:00,1.0189137931034482
2022-08-28 23:00:00,1.0096949152542374
2022-08-29 00:00:00,0.2613220338983051
2022-08-29 01:00:00,0.08861111111111113
2022-08-29 02:00:00,
2022-08-29 03:00:00,
2022-08-29 04:00:00,
2022-08-29 05:00:00,
2022-08-29 06:00:00,1.058625
2022-08-29 07:00:00,1.0354406779661018
2022-08-29 08:00:00,1.0002881355932205
2022-08-29 09:00:00,0.983593220338983
2022-08-29 10:00:00,1.0142542372881358
2022-08-29 11:00:00,1.038372881355932
2022-08-29 12:00:00,1.03435593220339
2022-08-29 13:00:00,1.0265762711864406
2022-08-29 14:00:00,1.0479152542372883
2022-08-29 15:00:00,0.5075254237288136
2022-08-29 16:00:00,0.5345862068965517
2022-08-29 17:00:00,1.0497796610169492
2022-08-29 18:00:00,1.0527796610169493
2022-08-29 19:00:00,1.075101694915254
2022-08-29 20:00:00,1.128271186440678
2022-08-29 21:00:00,1.137844827586207
